reference_text,original_transcription,adjusted_transcription,original_confidence,adjusted_confidence,original_duration,adjusted_duration,original_wer,adjusted_wer,phoneme_analysis,wav_file
dot,dod,dot,"{'mean_confidence': 0.9999065399169922, 'min_confidence': 0.9949126243591309, 'max_confidence': 0.9999996423721313}","{'mean_confidence': 0.9872382879257202, 'min_confidence': 0.5219259858131409, 'max_confidence': 0.9999992847442627}",2.23,1.7848125,1.0,0.0,"{'original_duration': 2.23, 'adjusted_duration': 1.7848125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.3159375, 'total_adjusted_duration': 1.2483057428851445, 'tempo_ratio': 1.05417884}, 'dcl': {'count': 1, 'total_original_duration': 0.19525, 'total_adjusted_duration': 0.1253240676597664, 'tempo_ratio': 1.557960922}, 'd': {'count': 1, 'total_original_duration': 0.0505, 'total_adjusted_duration': 0.02820573129937311, 'tempo_ratio': 1.790416262}, 'aa': {'count': 1, 'total_original_duration': 0.2135625, 'total_adjusted_duration': 0.11408277667108202, 'tempo_ratio': 1.871995986}, 'tcl': {'count': 1, 'total_original_duration': 0.1493125, 'total_adjusted_duration': 0.08912462122640338, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.29625, 'total_adjusted_duration': 0.1798197685125036, 'tempo_ratio': 1.647482935}}}",0252.wav
this was easy for us,tedwen indioswa,lidwen ilebra,"{'mean_confidence': 0.9628424644470215, 'min_confidence': 0.38478395342826843, 'max_confidence': 0.999998927116394}","{'mean_confidence': 0.9634288549423218, 'min_confidence': 0.36747828125953674, 'max_confidence': 0.9999992847442627}",6.1,4.85775,1.0,1.0,"{'original_duration': 6.1, 'adjusted_duration': 4.85775, 'phoneme_stats': {'noi': {'count': 3, 'total_original_duration': 3.7625, 'total_adjusted_duration': 3.5691287447962816, 'tempo_ratio': 1.05417884}, 'dcl': {'count': 3, 'total_original_duration': 0.22999999999999998, 'total_adjusted_duration': 0.14762886331240083, 'tempo_ratio': 1.557960922}, 'dh': {'count': 1, 'total_original_duration': 0.025, 'total_adjusted_duration': 0.011204129853737118, 'tempo_ratio': 2.231320087}, 'ih': {'count': 1, 'total_original_duration': 0.0875, 'total_adjusted_duration': 0.05256137977065119, 'tempo_ratio': 1.664720378}, 's': {'count': 1, 'total_original_duration': 0.07, 'total_adjusted_duration': 0.04154280824283452, 'tempo_ratio': 1.685008861}, 'w': {'count': 1, 'total_original_duration': 0.1025, 'total_adjusted_duration': 0.058389565228483216, 'tempo_ratio': 1.755450646}, 'aa': {'count': 1, 'total_original_duration': 0.1425, 'total_adjusted_duration': 0.07612195809483963, 'tempo_ratio': 1.871995986}, 'z': {'count': 2, 'total_original_duration': 0.545, 'total_adjusted_duration': 0.22948504773033826, 'tempo_ratio': 2.374882396}, 'iy': {'count': 2, 'total_original_duration': 0.47250000000000003, 'total_adjusted_duration': 0.30375090634931157, 'tempo_ratio': 1.555550914}, 'f': {'count': 1, 'total_original_duration': 0.185, 'total_adjusted_duration': 0.1134511268664718, 'tempo_ratio': 1.630658109}, 'ao': {'count': 1, 'total_original_duration': 0.225, 'total_adjusted_duration': 0.13049621848841042, 'tempo_ratio': 1.724187893}, 'r': {'count': 1, 'total_original_duration': 0.0575, 'total_adjusted_duration': 0.03669494307078886, 'tempo_ratio': 1.566973408}, 'ah': {'count': 1, 'total_original_duration': 0.185, 'total_adjusted_duration': 0.08726829363515795, 'tempo_ratio': 2.119899362}}}",0253.wav
mere,mer,meah,"{'mean_confidence': 0.9914891123771667, 'min_confidence': 0.6235827207565308, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9861139059066772, 'min_confidence': 0.5388779640197754, 'max_confidence': 0.9999997615814209}",2.6850625,2.359875,1.0,1.0,"{'original_duration': 2.6850625, 'adjusted_duration': 2.359875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.16, 'total_adjusted_duration': 2.048988196348164, 'tempo_ratio': 1.05417884}, 'm': {'count': 1, 'total_original_duration': 0.1475, 'total_adjusted_duration': 0.08418463975384488, 'tempo_ratio': 1.752101101}, 'ih': {'count': 1, 'total_original_duration': 0.2075, 'total_adjusted_duration': 0.12464555774182996, 'tempo_ratio': 1.664720378}, 'r': {'count': 1, 'total_original_duration': 0.16, 'total_adjusted_duration': 0.10210766767523856, 'tempo_ratio': 1.566973408}}}",0254.wav
you re used to being on the field,youl now you n you to ben on the inam film,you yu yu are you to being r on a other fieln,"{'mean_confidence': 0.9623060822486877, 'min_confidence': 0.3198760151863098, 'max_confidence': 0.9999992847442627}","{'mean_confidence': 0.9479650855064392, 'min_confidence': 0.4041292071342468, 'max_confidence': 0.9999982118606567}",9.39,6.7861875,0.875,1.0,"{'original_duration': 9.39, 'adjusted_duration': 6.7861875, 'phoneme_stats': {'noi': {'count': 4, 'total_original_duration': 3.9625, 'total_adjusted_duration': 3.758849874087778, 'tempo_ratio': 1.05417884}, 'y': {'count': 2, 'total_original_duration': 0.43499999999999994, 'total_adjusted_duration': 0.22402213519149383, 'tempo_ratio': 1.941772404}, 'uw': {'count': 3, 'total_original_duration': 1.255, 'total_adjusted_duration': 0.6952131150266804, 'tempo_ratio': 1.805201848}, 'aa': {'count': 4, 'total_original_duration': 1.3925, 'total_adjusted_duration': 0.7438584326109767, 'tempo_ratio': 1.871995986}, 'n': {'count': 3, 'total_original_duration': 0.7025, 'total_adjusted_duration': 0.4042068167671218, 'tempo_ratio': 1.737971679}, 'tcl': {'count': 1, 'total_original_duration': 0.105, 'total_adjusted_duration': 0.06267449295117526, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.0975, 'total_adjusted_duration': 0.0591811896370265, 'tempo_ratio': 1.647482935}, 'bcl': {'count': 1, 'total_original_duration': 0.1125, 'total_adjusted_duration': 0.06974703537017796, 'tempo_ratio': 1.612971783}, 'b': {'count': 1, 'total_original_duration': 0.05, 'total_adjusted_duration': 0.02988358956461371, 'tempo_ratio': 1.673159106}, 'iy': {'count': 2, 'total_original_duration': 0.6275000000000001, 'total_adjusted_duration': 0.4033940608131069, 'tempo_ratio': 1.555550914}, 'dh': {'count': 1, 'total_original_duration': 0.1125, 'total_adjusted_duration': 0.05041858434181703, 'tempo_ratio': 2.231320087}, 'ah': {'count': 1, 'total_original_duration': 0.1425, 'total_adjusted_duration': 0.06722017212437842, 'tempo_ratio': 2.119899362}, 'f': {'count': 1, 'total_original_duration': 0.0875, 'total_adjusted_duration': 0.05365931676116909, 'tempo_ratio': 1.630658109}, 'l': {'count': 1, 'total_original_duration': 0.295, 'total_adjusted_duration': 0.16395755148773855, 'tempo_ratio': 1.799246191}}}",0255.wav
coupe,goub,god,"{'mean_confidence': 0.9923831820487976, 'min_confidence': 0.5839012265205383, 'max_confidence': 0.9999996423721313}","{'mean_confidence': 0.981352686882019, 'min_confidence': 0.681294322013855, 'max_confidence': 0.9999994039535522}",4.5350625,3.9145625,1.0,1.0,"{'original_duration': 4.5350625, 'adjusted_duration': 3.9145625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 3.6100000000000003, 'total_adjusted_duration': 3.424466383711515, 'tempo_ratio': 1.05417884}, 'kcl': {'count': 1, 'total_original_duration': 0.435, 'total_adjusted_duration': 0.22114188317474198, 'tempo_ratio': 1.967062927}, 'k': {'count': 1, 'total_original_duration': 0.15, 'total_adjusted_duration': 0.07552180545368432, 'tempo_ratio': 1.98618133}, 'uw': {'count': 1, 'total_original_duration': 0.125, 'total_adjusted_duration': 0.06924433416600402, 'tempo_ratio': 1.805201848}, 'pcl': {'count': 1, 'total_original_duration': 0.085, 'total_adjusted_duration': 0.05091568200130402, 'tempo_ratio': 1.66942672}, 'p': {'count': 1, 'total_original_duration': 0.12, 'total_adjusted_duration': 0.07328798851172182, 'tempo_ratio': 1.637376089}}}",0256.wav
pot,but,but,"{'mean_confidence': 0.9991298317909241, 'min_confidence': 0.9214240908622742, 'max_confidence': 0.9999996423721313}","{'mean_confidence': 0.996069610118866, 'min_confidence': 0.8263601064682007, 'max_confidence': 0.9999990463256836}",2.15,1.6959375,1.0,1.0,"{'original_duration': 2.15, 'adjusted_duration': 1.6959375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.22, 'total_adjusted_duration': 1.1572988886781297, 'tempo_ratio': 1.05417884}, 'pcl': {'count': 1, 'total_original_duration': 0.341, 'total_adjusted_duration': 0.20426173602876085, 'tempo_ratio': 1.66942672}, 'p': {'count': 1, 'total_original_duration': 0.0420625, 'total_adjusted_duration': 0.025688966806452492, 'tempo_ratio': 1.637376089}, 'aa': {'count': 1, 'total_original_duration': 0.2303125, 'total_adjusted_duration': 0.12303044542959828, 'tempo_ratio': 1.871995986}, 'tcl': {'count': 1, 'total_original_duration': 0.1129375, 'total_adjusted_duration': 0.06741238616831768, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.1948125, 'total_adjusted_duration': 0.1182485692939818, 'tempo_ratio': 1.647482935}}}",0257.wav
sleep,slep,slep,"{'mean_confidence': 0.9999973177909851, 'min_confidence': 0.9998239874839783, 'max_confidence': 1.0}","{'mean_confidence': 0.9999838471412659, 'min_confidence': 0.9989964365959167, 'max_confidence': 1.0}",3.0,2.505875,1.0,1.0,"{'original_duration': 3.0, 'adjusted_duration': 2.505875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.0425, 'total_adjusted_duration': 1.9375270328894096, 'tempo_ratio': 1.05417884}, 's': {'count': 1, 'total_original_duration': 0.5425, 'total_adjusted_duration': 0.3219567638819675, 'tempo_ratio': 1.685008861}, 'l': {'count': 1, 'total_original_duration': 0.0775, 'total_adjusted_duration': 0.04307359403491437, 'tempo_ratio': 1.799246191}, 'iy': {'count': 1, 'total_original_duration': 0.1125, 'total_adjusted_duration': 0.0723216443688837, 'tempo_ratio': 1.555550914}, 'pcl': {'count': 1, 'total_original_duration': 0.03, 'total_adjusted_duration': 0.017970240706342594, 'tempo_ratio': 1.66942672}, 'p': {'count': 1, 'total_original_duration': 0.185, 'total_adjusted_duration': 0.11298564895557113, 'tempo_ratio': 1.637376089}}}",0260.wav
toot,tud,tout,"{'mean_confidence': 0.995153546333313, 'min_confidence': 0.5984623432159424, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9912071824073792, 'min_confidence': 0.5481073260307312, 'max_confidence': 0.9999997615814209}",2.94,2.5135625,1.0,1.0,"{'original_duration': 2.94, 'adjusted_duration': 2.5135625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.18, 'total_adjusted_duration': 2.067960309277314, 'tempo_ratio': 1.05417884}, 'tcl': {'count': 2, 'total_original_duration': 0.3325, 'total_adjusted_duration': 0.19846922767872166, 'tempo_ratio': 1.675322688}, 't': {'count': 2, 'total_original_duration': 0.30000000000000004, 'total_adjusted_duration': 0.1820959681139277, 'tempo_ratio': 1.647482935}, 'uw': {'count': 1, 'total_original_duration': 0.1175, 'total_adjusted_duration': 0.06508967411604377, 'tempo_ratio': 1.805201848}}}",0261.wav
pat,bad,that,"{'mean_confidence': 0.9975833892822266, 'min_confidence': 0.6893808245658875, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9903210997581482, 'min_confidence': 0.5381659269332886, 'max_confidence': 0.9999991655349731}",2.64,2.2080625,1.0,1.0,"{'original_duration': 2.64, 'adjusted_duration': 2.2080625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.8175, 'total_adjusted_duration': 1.724090762436476, 'tempo_ratio': 1.05417884}, 'pcl': {'count': 1, 'total_original_duration': 0.115, 'total_adjusted_duration': 0.06888592270764661, 'tempo_ratio': 1.66942672}, 'p': {'count': 1, 'total_original_duration': 0.1025, 'total_adjusted_duration': 0.06260015685376238, 'tempo_ratio': 1.637376089}, 'ae': {'count': 1, 'total_original_duration': 0.2075, 'total_adjusted_duration': 0.11852798549099557, 'tempo_ratio': 1.750641413}, 'tcl': {'count': 1, 'total_original_duration': 0.12, 'total_adjusted_duration': 0.0716279919442003, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.2675, 'total_adjusted_duration': 0.16236890490158554, 'tempo_ratio': 1.647482935}}}",0262.wav
write,wait,right,"{'mean_confidence': 0.9982020258903503, 'min_confidence': 0.8323891162872314, 'max_confidence': 0.9999998807907104}","{'mean_confidence': 0.9926274418830872, 'min_confidence': 0.698210597038269, 'max_confidence': 0.9999997615814209}",2.47,2.0568125,1.0,1.0,"{'original_duration': 2.47, 'adjusted_duration': 2.0568125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.55, 'total_adjusted_duration': 1.4703387520090994, 'tempo_ratio': 1.05417884}, 'r': {'count': 1, 'total_original_duration': 0.475, 'total_adjusted_duration': 0.30313213841086445, 'tempo_ratio': 1.566973408}, 'ay': {'count': 1, 'total_original_duration': 0.1575, 'total_adjusted_duration': 0.115699608288655, 'tempo_ratio': 1.361283779}, 'tcl': {'count': 1, 'total_original_duration': 0.0725, 'total_adjusted_duration': 0.043275245132954346, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.205, 'total_adjusted_duration': 0.12443224487785058, 'tempo_ratio': 1.647482935}}}",0263.wav
the humidity is overwhelming there,both she mantiwan and overwhelmind,bshe maintwating in overwhelming,"{'mean_confidence': 0.9827902913093567, 'min_confidence': 0.33077701926231384, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9639291763305664, 'min_confidence': 0.4514046609401703, 'max_confidence': 0.9999986886978149}",8.595,6.389,1.0,0.8,"{'original_duration': 8.595, 'adjusted_duration': 6.389, 'phoneme_stats': {'noi': {'count': 4, 'total_original_duration': 3.9175, 'total_adjusted_duration': 3.716162619997191, 'tempo_ratio': 1.05417884}, 'dcl': {'count': 3, 'total_original_duration': 0.5525, 'total_adjusted_duration': 0.35463020426131076, 'tempo_ratio': 1.557960922}, 'dh': {'count': 2, 'total_original_duration': 0.16999999999999998, 'total_adjusted_duration': 0.0761880830054124, 'tempo_ratio': 2.231320087}, 'ah': {'count': 1, 'total_original_duration': 0.3325, 'total_adjusted_duration': 0.15684706829021633, 'tempo_ratio': 2.119899362}, 'hh': {'count': 1, 'total_original_duration': 0.1825, 'total_adjusted_duration': 0.12665357475845748, 'tempo_ratio': 1.440938405}, 'y': {'count': 1, 'total_original_duration': 0.0475, 'total_adjusted_duration': 0.024462187176082662, 'tempo_ratio': 1.941772404}, 'uw': {'count': 1, 'total_original_duration': 0.115, 'total_adjusted_duration': 0.0637047874327237, 'tempo_ratio': 1.805201848}, 'm': {'count': 2, 'total_original_duration': 0.375, 'total_adjusted_duration': 0.2140287451368938, 'tempo_ratio': 1.752101101}, 'ih': {'count': 3, 'total_original_duration': 1.0525, 'total_adjusted_duration': 0.6322383109555472, 'tempo_ratio': 1.664720378}, 'd': {'count': 1, 'total_original_duration': 0.0325, 'total_adjusted_duration': 0.01815220331147774, 'tempo_ratio': 1.790416262}, 'iy': {'count': 1, 'total_original_duration': 0.18, 'total_adjusted_duration': 0.11571463099021394, 'tempo_ratio': 1.555550914}, 'z': {'count': 1, 'total_original_duration': 0.2575, 'total_adjusted_duration': 0.1084264216340589, 'tempo_ratio': 2.374882396}, 'ow': {'count': 1, 'total_original_duration': 0.4675, 'total_adjusted_duration': 0.28644719453930156, 'tempo_ratio': 1.632063462}, 'v': {'count': 1, 'total_original_duration': 0.155, 'total_adjusted_duration': 0.08699841739495077, 'tempo_ratio': 1.781641605}, 'er': {'count': 1, 'total_original_duration': 0.0875, 'total_adjusted_duration': 0.04322654119667913, 'tempo_ratio': 2.024219324}, 'w': {'count': 1, 'total_original_duration': 0.03, 'total_adjusted_duration': 0.01708962884736094, 'tempo_ratio': 1.755450646}, 'eh': {'count': 2, 'total_original_duration': 0.1825, 'total_adjusted_duration': 0.11534383294108394, 'tempo_ratio': 1.582225901}, 'l': {'count': 1, 'total_original_duration': 0.07, 'total_adjusted_duration': 0.03890518170895492, 'tempo_ratio': 1.799246191}, 'ng': {'count': 1, 'total_original_duration': 0.2925, 'total_adjusted_duration': 0.13974353446725832, 'tempo_ratio': 2.093120094}, 'r': {'count': 1, 'total_original_duration': 0.085, 'total_adjusted_duration': 0.05424469845247049, 'tempo_ratio': 1.566973408}}}",0264.wav
shoot,cot,jude,"{'mean_confidence': 0.9955592155456543, 'min_confidence': 0.6164042353630066, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9860390424728394, 'min_confidence': 0.5210077166557312, 'max_confidence': 0.9999997615814209}",3.07,2.5861875,1.0,1.0,"{'original_duration': 3.07, 'adjusted_duration': 2.5861875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.085, 'total_adjusted_duration': 1.9778427728638528, 'tempo_ratio': 1.05417884}, 'dcl': {'count': 1, 'total_original_duration': 0.3275, 'total_adjusted_duration': 0.21021066406439687, 'tempo_ratio': 1.557960922}, 'sh': {'count': 1, 'total_original_duration': 0.2225, 'total_adjusted_duration': 0.14854332239326562, 'tempo_ratio': 1.497879517}, 'uw': {'count': 1, 'total_original_duration': 0.135, 'total_adjusted_duration': 0.07478388089928435, 'tempo_ratio': 1.805201848}, 'tcl': {'count': 1, 'total_original_duration': 0.1175, 'total_adjusted_duration': 0.07013574211202946, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.1725, 'total_adjusted_duration': 0.1047051816655084, 'tempo_ratio': 1.647482935}}}",0265.wav
fate,fathe,feit,"{'mean_confidence': 0.9962249398231506, 'min_confidence': 0.5037456154823303, 'max_confidence': 0.9999998807907104}","{'mean_confidence': 0.9922213554382324, 'min_confidence': 0.46737706661224365, 'max_confidence': 0.9999995231628418}",2.65,2.31625,1.0,1.0,"{'original_duration': 2.65, 'adjusted_duration': 2.31625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.0725, 'total_adjusted_duration': 1.9659852022831341, 'tempo_ratio': 1.05417884}, 'f': {'count': 1, 'total_original_duration': 0.22, 'total_adjusted_duration': 0.13491485357093944, 'tempo_ratio': 1.630658109}, 'ey': {'count': 1, 'total_original_duration': 0.1175, 'total_adjusted_duration': 0.07655161181790154, 'tempo_ratio': 1.534912162}, 'tcl': {'count': 1, 'total_original_duration': 0.075, 'total_adjusted_duration': 0.044767494965125186, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.155, 'total_adjusted_duration': 0.09408291685886264, 'tempo_ratio': 1.647482935}}}",0266.wav
know,no,no,"{'mean_confidence': 0.9987264275550842, 'min_confidence': 0.8491604328155518, 'max_confidence': 0.9999998807907104}","{'mean_confidence': 0.9999778270721436, 'min_confidence': 0.9983236193656921, 'max_confidence': 0.9999997615814209}",2.49,2.1466875,1.0,1.0,"{'original_duration': 2.49, 'adjusted_duration': 2.1466875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.9, 'total_adjusted_duration': 1.8023507282692184, 'tempo_ratio': 1.05417884}, 'n': {'count': 1, 'total_original_duration': 0.295, 'total_adjusted_duration': 0.16973809387373798, 'tempo_ratio': 1.737971679}, 'ow': {'count': 1, 'total_original_duration': 0.285, 'total_adjusted_duration': 0.1746255624464191, 'tempo_ratio': 1.632063462}}}",0267.wav
charlie,joly,joly,"{'mean_confidence': 0.9949256777763367, 'min_confidence': 0.707314670085907, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9986710548400879, 'min_confidence': 0.8676769733428955, 'max_confidence': 0.9999997615814209}",2.775,2.3245,1.0,1.0,"{'original_duration': 2.775, 'adjusted_duration': 2.3245, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.7999999999999998, 'total_adjusted_duration': 1.7074901636234698, 'tempo_ratio': 1.05417884}, 'dcl': {'count': 1, 'total_original_duration': 0.14, 'total_adjusted_duration': 0.08986104723363532, 'tempo_ratio': 1.557960922}, 'ch': {'count': 1, 'total_original_duration': 0.2775, 'total_adjusted_duration': 0.19902757979036115, 'tempo_ratio': 1.394279126}, 'aa': {'count': 1, 'total_original_duration': 0.165, 'total_adjusted_duration': 0.0881412146361301, 'tempo_ratio': 1.871995986}, 'r': {'count': 1, 'total_original_duration': 0.0925, 'total_adjusted_duration': 0.05903099537474729, 'tempo_ratio': 1.566973408}, 'l': {'count': 1, 'total_original_duration': 0.0625, 'total_adjusted_duration': 0.03473676938299546, 'tempo_ratio': 1.799246191}, 'iy': {'count': 1, 'total_original_duration': 0.2275, 'total_adjusted_duration': 0.14625043639040927, 'tempo_ratio': 1.555550914}}}",0268.wav
thigh,sigh,sigh,"{'mean_confidence': 0.9961389303207397, 'min_confidence': 0.6330181956291199, 'max_confidence': 0.9999998807907104}","{'mean_confidence': 0.998876690864563, 'min_confidence': 0.8788560628890991, 'max_confidence': 0.9999998807907104}",5.205,4.7048125,1.0,1.0,"{'original_duration': 5.205, 'adjusted_duration': 4.7048125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 4.2775, 'total_adjusted_duration': 4.057660652721886, 'tempo_ratio': 1.05417884}, 'dcl': {'count': 1, 'total_original_duration': 0.2025, 'total_adjusted_duration': 0.1299775861772225, 'tempo_ratio': 1.557960922}, 'th': {'count': 1, 'total_original_duration': 0.205, 'total_adjusted_duration': 0.14252333017577182, 'tempo_ratio': 1.438361002}, 'ay': {'count': 1, 'total_original_duration': 0.51, 'total_adjusted_duration': 0.37464635064897805, 'tempo_ratio': 1.361283779}}}",0269.wav
yes,yet,yef,"{'mean_confidence': 0.9976300597190857, 'min_confidence': 0.7474665641784668, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9994708299636841, 'min_confidence': 0.9680317640304565, 'max_confidence': 0.9999998807907104}",2.48,2.0138125,1.0,1.0,"{'original_duration': 2.48, 'adjusted_duration': 2.0138125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.5699999999999998, 'total_adjusted_duration': 1.4893108649382487, 'tempo_ratio': 1.05417884}, 'y': {'count': 1, 'total_original_duration': 0.2025, 'total_adjusted_duration': 0.10428616638224715, 'tempo_ratio': 1.941772404}, 'eh': {'count': 1, 'total_original_duration': 0.1625, 'total_adjusted_duration': 0.10270341289274597, 'tempo_ratio': 1.582225901}, 's': {'count': 1, 'total_original_duration': 0.535, 'total_adjusted_duration': 0.3175057487130924, 'tempo_ratio': 1.685008861}}}",0272.wav
forward,fan,folen,"{'mean_confidence': 0.9797846078872681, 'min_confidence': 0.4124046266078949, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9885481595993042, 'min_confidence': 0.5370463132858276, 'max_confidence': 0.9999997615814209}",2.715,2.3195625,1.0,1.0,"{'original_duration': 2.715, 'adjusted_duration': 2.3195625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.0725, 'total_adjusted_duration': 1.9659852022831343, 'tempo_ratio': 1.05417884}, 'f': {'count': 1, 'total_original_duration': 0.08, 'total_adjusted_duration': 0.049059946753068885, 'tempo_ratio': 1.630658109}, 'ao': {'count': 1, 'total_original_duration': 0.12, 'total_adjusted_duration': 0.06959798319381888, 'tempo_ratio': 1.724187893}, 'w': {'count': 1, 'total_original_duration': 0.125, 'total_adjusted_duration': 0.07120678686400393, 'tempo_ratio': 1.755450646}, 'er': {'count': 1, 'total_original_duration': 0.125, 'total_adjusted_duration': 0.061752201709541626, 'tempo_ratio': 2.024219324}, 'd': {'count': 1, 'total_original_duration': 0.1825, 'total_adjusted_duration': 0.10193160321060578, 'tempo_ratio': 1.790416262}}}",0273.wav
the islands are sparsely populated,the island imbalinb blyd,the islan unbelambam ly,"{'mean_confidence': 0.9675639867782593, 'min_confidence': 0.2974834740161896, 'max_confidence': 0.9999982118606567}","{'mean_confidence': 0.9662155508995056, 'min_confidence': 0.32058295607566833, 'max_confidence': 0.9999986886978149}",10.205,7.31825,0.8,0.8,"{'original_duration': 10.205, 'adjusted_duration': 7.31825, 'phoneme_stats': {'dcl': {'count': 2, 'total_original_duration': 1.2225000000000001, 'total_adjusted_duration': 0.7846795017365654, 'tempo_ratio': 1.557960922}, 'dh': {'count': 1, 'total_original_duration': 0.0925, 'total_adjusted_duration': 0.041455280458827334, 'tempo_ratio': 2.231320087}, 'ah': {'count': 2, 'total_original_duration': 0.36, 'total_adjusted_duration': 0.169819382208956, 'tempo_ratio': 2.119899362}, 'ay': {'count': 1, 'total_original_duration': 0.255, 'total_adjusted_duration': 0.18732317532448903, 'tempo_ratio': 1.361283779}, 'l': {'count': 3, 'total_original_duration': 0.355, 'total_adjusted_duration': 0.1973048500954142, 'tempo_ratio': 1.799246191}, 'n': {'count': 1, 'total_original_duration': 0.2775, 'total_adjusted_duration': 0.15966888491512643, 'tempo_ratio': 1.737971679}, 'noi': {'count': 5, 'total_original_duration': 3.49, 'total_adjusted_duration': 3.3106337061366173, 'tempo_ratio': 1.05417884}, 'aa': {'count': 4, 'total_original_duration': 0.6525000000000001, 'total_adjusted_duration': 0.34855843969742356, 'tempo_ratio': 1.871995986}, 'r': {'count': 2, 'total_original_duration': 0.33, 'total_adjusted_duration': 0.21059706458017952, 'tempo_ratio': 1.566973408}, 'pcl': {'count': 5, 'total_original_duration': 0.6925, 'total_adjusted_duration': 0.4148130563047416, 'tempo_ratio': 1.66942672}, 'p': {'count': 6, 'total_original_duration': 0.3575, 'total_adjusted_duration': 0.21833713244117123, 'tempo_ratio': 1.637376089}, 'iy': {'count': 1, 'total_original_duration': 0.655, 'total_adjusted_duration': 0.4210726849921674, 'tempo_ratio': 1.555550914}, 'y': {'count': 1, 'total_original_duration': 0.1775, 'total_adjusted_duration': 0.09141133102641415, 'tempo_ratio': 1.941772404}, 'uw': {'count': 1, 'total_original_duration': 0.2975, 'total_adjusted_duration': 0.16480151531508955, 'tempo_ratio': 1.805201848}, 'ey': {'count': 1, 'total_original_duration': 0.245, 'total_adjusted_duration': 0.15961825442881597, 'tempo_ratio': 1.534912162}, 'tcl': {'count': 1, 'total_original_duration': 0.29, 'total_adjusted_duration': 0.17310098053181738, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.1025, 'total_adjusted_duration': 0.06221612243892529, 'tempo_ratio': 1.647482935}, 'ih': {'count': 1, 'total_original_duration': 0.2725, 'total_adjusted_duration': 0.16369115414288515, 'tempo_ratio': 1.664720378}, 'd': {'count': 1, 'total_original_duration': 0.07, 'total_adjusted_duration': 0.03909705328625976, 'tempo_ratio': 1.790416262}}}",0274.wav
juliet,ricket won two thre stp,triket won two thre stp,"{'mean_confidence': 0.9565861225128174, 'min_confidence': 0.48851343989372253, 'max_confidence': 0.9999971389770508}","{'mean_confidence': 0.9504969120025635, 'min_confidence': 0.5151006579399109, 'max_confidence': 0.9999915361404419}",2.89,2.732,5.0,5.0,"{'original_duration': 2.89, 'adjusted_duration': 2.732, 'phoneme_stats': {'noi': {'count': 1, 'total_original_duration': 2.88, 'total_adjusted_duration': 2.731984261797552, 'tempo_ratio': 1.05417884}}}",0275.wav
